6121175210,11.2845715234,11.3233653043,13.9266822005,11.9674939236,15.2994848424,10.166448148,12.6564212681,11.0151437653,29.4830813056,27.3792012337,19.9114141256,133.216718272,2.67915421504,107.242763248,114.225573774,84.2004577601,111.962713101,144.504135665,80.2798407604,94.3434889359,24.5202214517,60.6023411802,59.4974390454,199.640058114,38.3337910532,43.5997649246,30.0413769431,16.8533836236,65.3520319615,34.0379280609,12.3292020108,17.3663569615,91.4608055465,52.3140280393,81.2779274956,87.6794200401,330.661206338,60.0194638071,,66.5260212819,73.0606310921,20.4204702217,52.5602378523,22.4902352943,56.7643856646,28.2790606742,33.8860937779,45.3053776775,21.2472702277,19.2224101477,39.4105595271,20.6911760986,9.66208876081
6121176800,32.5367771702,32.589530539,35.2891120261,34.7415856955,38.5183579425,36.7166909637,40.5356156197,42.7761246879,53.4640792097,55.4810912628,55.9888809112,41.7201965719,60.399328386,50.8821588952,27.85326117,33.8816849339,51.1183172889,231.478061365,38.0218447903,131.819855525,217.466116037,33.7882331011,104.772693289,53.3655971751,123.077829983,71.863457802,90.7409354854,93.5939309074,50.6557573805,40.5788071204,133.973875663,124.270736684,9.03570065244,66.709048918,9.0811767809,33.3913471552,45.8194912309,75.5371529517,66.5260212819,,55.1120604191,124.828965331,61.1526021662,152.073198198,64.4851794783,78.1391192201,123.254793985,14.9609691262,139.380578699,75.5877984594,67.7049571611,105.820184574,114.902327344
6121177360,21.1389636649,21.2052598893,24.137982226,22.9845386195,26.8982844219,23.5957544207,27.6152066468,29.2945646312,44.1445048547,44.1880422643,43.1939095468,101.974545144,46.4160462402,22.7813094235,92.197229188,64.5754263737,23.1031143878,142.654021032,63.0687229253,88.0519856114,5.73641098936,49.1370750722,42.775567246,30.6250520447,23.158163424,42.4440570698,14.9960497553,55.9493677726,61.1731032882,21.6106349286,33.9530662313,38.4435025162,62.4416256411,62.1510030825,56.5198693885,66.8225137146,7.35378899884,30.8385670507,73.0606310921,55.1120604191,,22.8390204116,30.5629123972,13.8031739259,43.2632355577,13.5869040458,12.5589621799,34.8898938412,1.48070311753,4.10389412597,24.8643047393,1.5804637871,10.4003974327
6121178070,13.9118928406,13.9446801661,15.9135108227,14.6442367683,17.0768507589,13.9037311992,15.8239827108,15.3805118405,24.8878383442,23.8287297334,20.579714087,131.095035009,16.3632115945,0.695257286485,142.158103964,92.5371815136,0.700571011796,192.598682693,94.556266422,129.059198472,17.9699769112,79.3042333701,102.484520299,3.13486113961,55.7827199412,14.6074743877,38.1918908054,23.6792283281,104.220779564,47.2849322861,38.925137171,44.4473788455,83.9574281956,32.077973153,79.2603021807,94.6149261977,9.25848468941,83.2040583384,20.4204702217,124.828965331,22.8390204116,,145.602564413,27.6390291716,189.793499032,35.0699206631,70.9488222605,69.2240281016,22.8137798609,17.9555478578,69.5004080073,21.0544574588,2.12004341616
6121178270,22.483900014,22.5428434336,25.1215966944,24.1799739225,27.5571993887,24.876944875,28.2476301647,29.6235040516,40.8968507863,40.9745118214,39.9330153292,85.561196889,41.4723726131,27.100677223,82.3928532584,58.7029870898,27.3256508795,157.615896717,59.2820684566,96.1616280703,30.3258180673,49.3427074261,40.1049484956,31.0222021392,17.7586043216,69.8062572074,7.70167308106,296.24929801,72.2806969985,17.7054773242,56.8979448107,60.5561901074,49.7525361963,52.9146573266,46.6206794397,60.0598481918,18.8997082322,12.157377085,52.5602378523,61.1526021662,30.5629123972,145.602564413,,73.1327119143,52.8960731876,6.16531532659,5.24846267251,35.8732698938,25.2347136038,5.73495447611,20.8952207852,14.652736627,29.5456761361
6121178770,14.7312904588,14.7632868786,16.7324222595,15.5137020443,17.974579118,14.9230645072,16.8932087296,16.5836836407,25.9576455801,25.1581466551,22.1835588679,137.369812408,18.6266528035,3.90712005761,155.033324697,99.0890060223,3.93431940201,207.557015187,102.491939496,140.065077783,13.3031349246,85.7323977016,125.807584538,1.02982026705,60.4474118162,4.28458093082,38.9129597907,25.202248571,108.306936691,47.0068525557,44.6006400457,49.4214251185,87.0778902607,33.3505673244,83.0568112013,101.081535161,5.21248477229,87.2642315223,22.4902352943,152.073198198,13.8031739259,27.6390291716,73.1327119143,,254.80322095,34.979683174,74.8632222421,72.5354856403,17.5638312344,15.9059979129,70.8084116368,17.337736265,6.82767550959
6121179320,26.6105683535,26.6663361538,29.2149514881,28.4840446143,31.9040052328,29.721609363,33.1634143565,34.884422185,45.2786038191,46.1809777987,45.9046326698,66.2252565598,48.7836278985,37.8081587124,61.8882597531,49.5149397349,38.0379750751,184.324008007,52.0309908019,109.02734634,103.311504205,45.9723127834,18.1725390833,41.303903927,8.57930864579,65.1802310997,19.9692397571,107.108448729,77.4564196777,3.36340725678,101.164859085,98.3978132579,33.0246506207,57.068703221,32.1201694598,49.9669225879,31.9313151352,30.8600784934,56.7643856646,64.4851794783,43.2632355577,189.793499032,52.8960731876,254.80322095,,21.0534433391,240.672058449,25.008832621,141.145352504,33.883261893,18.7732626966,70.8389268465,79.7571271988
6121179430,18.9716595689,19.0008629646,20.7479823509,19.8882027698,22.1023174085,19.9269426627,21.7911118934,21.9957101425,29.0097389423,28.8010667023,27.1139493373,56.4180270636,25.7782085525,17.5251565729,51.2170716232,56.1495641383,17.5906960044,278.532283725,62.099228475,186.108057868,31.352798194,87.4605966349,32.5050398685,17.2222482415,35.3795916616,20.4962548033,13.4147451557,32.9617955797,259.451181851,43.9444514348,186.955228219,155.92251992,35.8961013615,34.4577046587,37.27178579,54.8283994616,12.8737200485,0.277917118885,28.2790606742,78.1391192201,13.5869040458,35.0699206631,6.16531532659,34.979683174,21.0534433391,,14.8143516903,381.724390893,43.1775523825,66.3784030765,18.3575991732,47.1088728282,102.219862066
6121180040,19.2906855525,19.3305213521,21.4028461601,20.4388380316,23.0869328548,20.5593778547,22.9261292818,23.3773097908,32.2016736161,31.9750611922,30.1860340959,85.1697893212,29.1763889911,17.9080891908,86.3113472632,69.1763356587,18.0099439172,203.720055344,73.3322106226,131.833942223,35.2303320454,70.3924626385,68.1848052552,18.0036559757,38.3851200149,24.9792557246,17.8340770841,52.4290971238,119.274802966,34.3477964303,83.9868443947,83.8840465134,52.7172073613,39.9735777081,51.9287430938,69.4708920556,11.4069756853,15.4339356158,33.8860937779,123.254793985,12.5589621799,70.9488222605,5.24846267251,74.8632222421,240.672058449,14.8143516903,,67.7329838274,79.6035633566,5.99153735725,66.2939940887,25.1218590399,49.1699662713
6121180080,26.5228652868,26.565252752,28.6653192404,28.0310900342,30.8017820018,28.9820349073,31.6145155505,32.752229872,40.5393003713,41.0712256706,40.4067927723,30.5618705422,41.3428612835,33.7372413612,21.6383010134,27.1095569148,33.8655072964,226.604022982,29.5777358341,129.036691117,68.044338825,37.0406734116,13.2339490545,35.1080256544,64.1935528576,44.4654799154,164.467947565,60.2854058957,203.797279071,100.698327829,317.930492666,237.833249707,11.4752419806,48.1733977501,11.7114647656,26.5548238181,29.6862645264,30.4033094611,45.3053776775,14.9609691262,34.8898938412,69.2240281016,35.8732698938,72.5354856403,25.008832621,381.724390893,67.7329838274,,112.506830673,285.087838347,60.919779513,150.474646376,252.745940497
6121180520,15.0829982731,15.1132119492,16.8713698141,15.8106526498,17.9646532413,15.3374250447,17.0591223306,16.8364088538,24.471389423,23.6699595789,21.205478681,86.0912726584,18.3903016008,7.75959576088,87.3361196601,74.6466188013,7.79936366217,216.362521421,79.7574732647,145.79961936,5.73402515785,83.6076980833,79.9775156594,6.38942108991,69.3876194205,6.21920634905,45.9681452666,24.4803993628,171.67636029,72.7996413179,84.6304018207,84.6263725608,57.785664282,29.7722111268,57.6458353129,74.4919300097,1.47091805075,29.7320041497,21.2472702277,139.380578699,1.48070311753,22.8137798609,25.2347136038,17.5638312344,141.145352504,43.1775523825,79.6035633566,112.506830673,,13.5865058258,298.450131616,16.7850785755,35.607736686
6121180630,15.036326865,15.0597639473,16.5629132161,15.6350982356,17.4607433636,15.2187485758,16.6215596292,16.3763228887,22.5288334597,21.8753931699,19.7967722587,57.9732344265,17.45739397,9.61257602422,53.9122546265,57.764376598,9.64667301272,260.027912461,62.9600682789,171.516164649,11.6452132126,86.121348324,40.6926608264,8.7375970166,48.5341184841,9.29691011916,48.4423159141,19.4823948174,696.246949636,134.581266652,277.434182962,200.33471358,40.01179236,26.3660599068,41.3309751417,56.5682231883,5.12050378174,11.0242264228,19.2224101477,75.5877984594,4.10389412597,17.9555478578,5.73495447611,15.9059979129,33.883261893,66.3784030765,5.99153735725,285.087838347,13.5865058258,,41.9446984822,11.0079815215,68.3718479867
6121181170,22.4385856674,22.4821482109,24.5730217744,23.7767752686,26.4701552432,24.2965700088,26.8112558706,27.6387762209,35.8629542348,35.9148137152,34.7222933233,55.080346167,34.7724614545,25.542028892,49.9447685121,47.2461373252,25.6645920803,198.612048406,50.6046668271,121.680612317,50.8019445279,54.1724705276,23.6430904561,26.726126765,4.70523867797,36.1513430667,14.411525704,58.3631198036,145.600997662,11.5652228471,152.711827563,137.71288857,31.2718322642,43.4155473565,31.3272857588,46.9752271172,20.4664273427,10.0788395566,39.4105595271,67.7049571611,24.8643047393,69.5004080073,20.8952207852,70.8084116368,18.7732626966,18.3575991732,66.2939940887,60.919779513,298.450131616,41.9446984822,,237.614525785,161.190809003
6121181860,15.173323465,15.2022429696,16.868261364,15.868344473,17.8943313355,15.4317071395,17.0436002751,16.8385665016,23.8362912252,23.0608136138,20.779296395,71.3635460443,18.2064391031,8.83856857442,69.6473814901,64.788694117,8.87845815473,217.348518319,69.5527175675,144.504773486,9.05615281671,79.1890662151,58.51290325,7.80317755994,60.8179361544,8.28689107135,45.7275032372,23.0207778098,250.052303281,113.687286442,130.659640617,119.310536896,48.3584309577,28.4716844976,48.7680005335,64.2627091391,3.38085176479,19.6423239785,20.6911760986,105.820184574,1.5804637871,21.0544574588,14.652736627,17.337736265,70.8389268465,47.1088728282,25.1218590399,150.474646376,16.7850785755,11.0079815215,237.614525785,,104.852578508
6121181870,10.5901272912,10.6094257426,11.9865939811,10.888667452,12.4767048749,9.90849810477,10.9573400978,10.1713294965,16.2618907701,15.0619606926,12.264981808,76.5838270557,8.4206872315,0.569291852511,75.7759906011,72.5076365594,0.571640909934,232.632396236,78.0261455884,160.482564183,10.9005192259,94.2444334686,70.6731490146,2.62590295506,87.7903456955,6.10032408361,86.654399197,4.1626434159,473.35577592,378.853392322,144.203511652,123.88941337,55.6502869719,19.1152441404,56.523431259,71.6690293779,5.93071056544,32.4451662346,9.66208876081,114.902327344,10.4003974327,2.12004341616,29.5456761361,6.82767550959,79.7571271988,102.219862066,49.1699662713,252.745940497,35.607736686,68.3718479867,161.190809003,104.852578508,
